package,version,api,type,success,stdout
wrapt,1.13.3,wrapt.wrappers._FunctionWrapperBase,class,True,OK
wrapt,1.13.3,wrapt.decorators.exec_,function,True,OK
wrapt,1.13.3,wrapt.decorators._AdapterFunctionSurrogate,class,True,OK
wrapt,1.13.3,wrapt.importer.ImportHookFinder,class,True,OK
wrapt,1.13.3,wrapt.wrappers.FunctionWrapper,class,True,OK
wrapt,1.13.3,wrapt.decorators.AdapterFactory,class,True,OK
wrapt,1.13.3,wrapt.wrappers.transient_function_wrapper,function,True,OK
wrapt,1.13.3,wrapt.importer._create_import_hook_from_string,function,True,OK
wrapt,1.13.3,wrapt.wrappers.AttributeWrapper,class,True,OK
wrapt,1.13.3,wrapt.wrappers.WeakFunctionProxy,class,True,OK
wrapt,1.13.3,wrapt.importer.discover_post_import_hooks,function,True,OK
wrapt,1.13.3,wrapt.decorators.synchronized,function,True,OK
wrapt,1.13.3,wrapt.wrappers.with_metaclass,function,True,OK
wrapt,1.13.3,wrapt.wrappers.function_wrapper,function,True,OK
wrapt,1.13.3,wrapt.wrappers.PartialCallableObjectProxy,class,True,OK
wrapt,1.13.3,wrapt.wrappers.wrap_object_attribute,function,True,OK
wrapt,1.13.3,wrapt.decorators.AdapterWrapper,class,True,OK
wrapt,1.13.3,wrapt.wrappers.wrap_function_wrapper,function,True,OK
wrapt,1.13.3,wrapt.decorators._BoundAdapterWrapper,class,True,OK
wrapt,1.13.3,wrapt.decorators.decorator,function,True,OK
wrapt,1.13.3,wrapt.importer.register_post_import_hook,function,True,OK
wrapt,1.13.3,wrapt.importer._ImportHookChainedLoader,class,True,OK
py,1.11.0,py._path.cacheutil.BasicCache,class,True,OK
py,1.11.0,py.error.EEXIST,class,True,OK
py,1.11.0,py.error.EL3RST,class,True,OK
py,1.11.0,py.error.ECONNRESET,class,True,OK
py,1.11.0,py.error.ENXIO,class,True,OK
py,1.11.0,py._path.svnwc.cache,class,True,OK
py,1.11.0,py._path.local.LocalPath,class,True,OK
py,1.11.0,py.error.ENAMETOOLONG,class,True,OK
py,1.11.0,py._code._assertionold.View,class,False,FAIL: No module named 'compiler'
py,1.11.0,py.io.TerminalWriter,class,True,OK
py,1.11.0,py._code._assertionnew._is_ast_stmt,function,False,FAIL: cannot import name 'interpret' from partially initialized module 'py._code._assertionnew' (most likely due to a circular import) (/home/heh/anaconda3/envs/pybc-py-1.11.0/lib/python3.9/site-packages/py/_code/_assertionnew.py)
py,1.11.0,py._code._assertionnew.Failure,class,False,FAIL: cannot import name 'interpret' from partially initialized module 'py._code._assertionnew' (most likely due to a circular import) (/home/heh/anaconda3/envs/pybc-py-1.11.0/lib/python3.9/site-packages/py/_code/_assertionnew.py)
py,1.11.0,py.error.EL2NSYNC,class,True,OK
py,1.11.0,py._path.svnurl.InfoSvnCommand,class,True,OK
py,1.11.0,py._path.svnwc.SvnAuth,class,True,OK
py,1.11.0,py._code._assertionold.check,function,False,FAIL: No module named 'compiler'
py,1.11.0,py.error.EUNATCH,class,True,OK
py,1.11.0,py.error.EHOSTUNREACH,class,True,OK
py,1.11.0,py.error.ENOEXEC,class,True,OK
py,1.11.0,py._code.code.unpatch_builtins,function,True,OK
py,1.11.0,py.error.EALREADY,class,True,OK
py,1.11.0,py._code.source.findsource,function,True,OK
py,1.11.0,py.path.local,class,True,OK
py,1.11.0,py._path.svnwc.RepoEntry,class,True,OK
py,1.11.0,py._path.cacheutil.AgingEntry,class,True,OK
py,1.11.0,py._io.capture.BytesIO,class,True,OK
py,1.11.0,py.iniconfig.IniConfig,class,True,OK
py,1.11.0,py.xml.Namespace,class,True,OK
py,1.11.0,py.error.EBADMSG,class,True,OK
py,1.11.0,py._code.source.Source,class,True,OK
py,1.11.0,py._code._assertionold.g,function,False,FAIL: No module named 'compiler'
py,1.11.0,py.error.EBADRQC,class,True,OK
py,1.11.0,py._path.local.map_as_list,function,True,OK
py,1.11.0,py.error.EDOM,class,True,OK
py,1.11.0,py._code.code.TerminalRepr,class,True,OK
py,1.11.0,py.error.EUSERS,class,True,OK
py,1.11.0,py._code._assertionnew.interpret,function,False,FAIL: cannot import name 'interpret' from partially initialized module 'py._code._assertionnew' (most likely due to a circular import) (/home/heh/anaconda3/envs/pybc-py-1.11.0/lib/python3.9/site-packages/py/_code/_assertionnew.py)
py,1.11.0,py._path.svnwc.RepoCache,class,True,OK
py,1.11.0,py.xml._NamespaceMetaclass,class,False,FAIL: _NamespaceMetaclass
py,1.11.0,py.error.EBADR,class,True,OK
py,1.11.0,py.error.EPFNOSUPPORT,class,True,OK
py,1.11.0,py.error.ENOENT,class,True,OK
py,1.11.0,py._log.log.STDOUT,function,True,OK
py,1.11.0,py.error.ECOMM,class,True,OK
py,1.11.0,py._code.assertion._format_explanation,function,True,OK
py,1.11.0,py._path.common.PathBase,class,True,OK
py,1.11.0,py.error.ENOPROTOOPT,class,True,OK
py,1.11.0,py.error.EDESTADDRREQ,class,True,OK
py,1.11.0,py._path.cacheutil.WeightedCountingEntry,class,True,OK
py,1.11.0,py._builtin.exec_,function,True,OK
discord-py,1.7.3,discord.webhook.AsyncWebhookAdapter,class,True,OK
discord-py,1.7.3,discord.iterators.GuildIterator,class,True,OK
discord-py,1.7.3,discord.enums.UserContentFilter,class,True,OK
discord-py,1.7.3,discord.utils._get_as_snowflake,function,True,OK
discord-py,1.7.3,discord.voice_client.VoiceClient,class,True,OK
discord-py,1.7.3,discord.errors.GatewayNotFound,class,True,OK
discord-py,1.7.3,discord.opus._err_ne,function,True,OK
discord-py,1.7.3,discord.abc._Undefined,class,True,OK
discord-py,1.7.3,discord.iterators._AsyncIterator,class,True,OK
discord-py,1.7.3,discord.iterators.ReactionIterator,class,True,OK
discord-py,1.7.3,discord.errors.NoMoreItems,class,True,OK
discord-py,1.7.3,discord.state.AutoShardedConnectionState,class,True,OK
discord-py,1.7.3,discord.utils.deprecated,function,True,OK
discord-py,1.7.3,discord.enums.Status,class,True,OK
discord-py,1.7.3,discord.template._PartialTemplateState,class,True,OK
discord-py,1.7.3,discord.enums.ActivityType,class,True,OK
discord-py,1.7.3,discord.state.ConnectionState,class,True,OK
discord-py,1.7.3,discord.raw_models.RawReactionClearEvent,class,True,OK
discord-py,1.7.3,discord.enums.FriendFlags,class,True,OK
discord-py,1.7.3,discord.flags.PublicUserFlags,class,True,OK
discord-py,1.7.3,discord.errors.InvalidData,class,True,OK
discord-py,1.7.3,discord.voice_client.VoiceProtocol,class,True,OK
discord-py,1.7.3,discord.member.VoiceState,class,True,OK
discord-py,1.7.3,discord.opus.libopus_loader,function,True,OK
discord-py,1.7.3,discord.gateway.KeepAliveHandler,class,True,OK
discord-py,1.7.3,discord.message.Message,class,True,OK
discord-py,1.7.3,discord.__main__.to_path,function,True,OK
discord-py,1.7.3,discord.sticker.Sticker,class,True,OK
discord-py,1.7.3,discord.client._ClientEventTask,class,True,OK
discord-py,1.7.3,discord.role.RoleTags,class,True,OK
discord-py,1.7.3,discord.opus.EncoderStruct,class,True,OK
discord-py,1.7.3,discord.audit_logs._transform_color,function,True,OK
discord-py,1.7.3,discord.abc._Overwrites,class,True,OK
discord-py,1.7.3,discord.opus._load_default,function,True,OK
discord-py,1.7.3,discord.message.convert_emoji_reaction,function,True,OK
discord-py,1.7.3,discord.enums.DefaultAvatar,class,True,OK
discord-py,1.7.3,discord.utils.find,function,True,OK
discord-py,1.7.3,discord.gateway.ReconnectWebSocket,class,True,OK
discord-py,1.7.3,discord.utils._string_width,function,True,OK
discord-py,1.7.3,discord.enums.SpeakingState,class,True,OK
discord-py,1.7.3,discord.iterators._ChunkedAsyncIterator,class,True,OK
discord-py,1.7.3,discord.abc.GuildChannel,class,True,OK
discord-py,1.7.3,discord.permissions.make_permission_alias,function,True,OK
discord-py,1.7.3,discord.utils.resolve_template,function,True,OK
discord-py,1.7.3,discord.channel.StoreChannel,class,True,OK
discord-py,1.7.3,discord.raw_models.RawReactionActionEvent,class,True,OK
discord-py,1.7.3,discord.iterators.HistoryIterator,class,True,OK
discord-py,1.7.3,discord.utils.parse_time,function,True,OK
discord-py,1.7.3,discord.utils.SequenceProxy,class,True,OK
discord-py,1.7.3,discord.activity.Spotify,class,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._bigger_block_size_http_adapters.BiggerBlockSizeHTTPAdapter,class,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._base_async._iterate_response_content,function,True,OK
azure-core,1.20.1,azure.core.polling.base_polling._failed,function,True,OK
azure-core,1.20.1,azure.core._enum_meta.CaseInsensitiveEnumMeta,class,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._requests_trio.TrioRequestsTransportResponse,class,False,FAIL: No module named 'trio'
azure-core,1.20.1,azure.core.rest._helpers.set_urlencoded_body,function,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._base_requests_async.RequestsAsyncTransportBase,class,True,OK
azure-core,1.20.1,azure.core.pipeline.policies._base_async.AsyncHTTPPolicy,class,True,OK
azure-core,1.20.1,azure.core.pipeline.policies._utils._parse_http_date,function,True,OK
azure-core,1.20.1,azure.core.utils._pipeline_transport_rest_shared._format_data_helper,function,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._requests_basic.RequestsTransportResponse,class,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._requests_trio.TrioStreamDownloadGenerator,class,False,FAIL: No module named 'trio'
azure-core,1.20.1,azure.core.utils._pipeline_transport_rest_shared._format_parameters_helper,function,True,OK
azure-core,1.20.1,azure.core.pipeline.PipelineRequest,class,True,OK
azure-core,1.20.1,azure.core.tracing._abstract_span.HttpSpanMixin,class,True,OK
azure-core,1.20.1,azure.core.pipeline._base_async._SansIOAsyncHTTPPolicyRunner,class,True,OK
azure-core,1.20.1,azure.core.rest._requests_basic._ItemsView,class,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._base.HttpClientTransportResponse,class,True,OK
azure-core,1.20.1,azure.core.exceptions.ResourceExistsError,class,True,OK
azure-core,1.20.1,azure.core.polling.base_polling.OperationFailed,class,True,OK
azure-core,1.20.1,azure.core.rest._rest.HttpRequest,class,True,OK
azure-core,1.20.1,azure.core._pipeline_client_async._AsyncContextManager,class,True,OK
azure-core,1.20.1,azure.core.polling._async_poller.AsyncPollingMethod,class,True,OK
azure-core,1.20.1,azure.core.pipeline.__init__.PipelineResponse,class,True,OK
azure-core,1.20.1,azure.core.pipeline._base.Pipeline,class,True,OK
azure-core,1.20.1,azure.core.pipeline.policies._authentication_async.AsyncBearerTokenCredentialPolicy,class,True,OK
azure-core,1.20.1,azure.core.pipeline.policies._retry.RetryPolicy,class,True,OK
azure-core,1.20.1,azure.core.utils._utils._case_insensitive_dict,function,True,OK
azure-core,1.20.1,azure.core.pipeline.policies._universal.ProxyPolicy,class,True,OK
azure-core,1.20.1,azure.core.rest._requests_trio.RestTrioRequestsTransportResponse,class,False,FAIL: No module named 'trio'
azure-core,1.20.1,azure.core.pipeline._base_async._AsyncTransportRunner,class,True,OK
azure-core,1.20.1,azure.core.pipeline.policies._universal.UserAgentPolicy,class,True,OK
azure-core,1.20.1,azure.core.pipeline.policies._universal.NetworkTraceLoggingPolicy,class,True,OK
azure-core,1.20.1,azure.core.async_paging.AsyncPageIterator,class,True,OK
azure-core,1.20.1,azure.core.pipeline.policies._authentication.BearerTokenCredentialPolicy,class,True,OK
azure-core,1.20.1,azure.core.pipeline.__init__.PipelineContext,class,True,OK
azure-core,1.20.1,azure.core.polling.base_polling._is_empty,function,True,OK
azure-core,1.20.1,azure.core.polling._poller.NoPolling,class,True,OK
azure-core,1.20.1,azure.core.exceptions.ResourceModifiedError,class,True,OK
azure-core,1.20.1,azure.core.rest._helpers.get_charset_encoding,function,True,OK
azure-core,1.20.1,azure.core.exceptions.ResourceNotFoundError,class,True,OK
azure-core,1.20.1,azure.core.credentials_async.AsyncTokenCredential,class,False,FAIL: module 'azure.core.credentials_async' has no attribute 'AsyncTokenCredential'
azure-core,1.20.1,azure.core.rest._helpers.lookup_encoding,function,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._requests_basic.StreamDownloadGenerator,class,True,OK
azure-core,1.20.1,azure.core.utils._pipeline_transport_rest_shared_async._PartGenerator,class,True,OK
azure-core,1.20.1,azure.core.rest._requests_basic._RestRequestsTransportResponseBaseMixin,class,True,OK
azure-core,1.20.1,azure.core.polling.base_polling.LROBasePolling,class,True,OK
azure-core,1.20.1,azure.core.pipeline._tools.await_result,function,True,OK
azure-core,1.20.1,azure.core.tracing.decorator_async.distributed_trace_async,function,True,OK
azure-core,1.20.1,azure.core.pipeline.transport._base._HttpResponseBase,class,True,OK
msrest,0.6.21,msrest.pipeline.universal.RawDeserializer,class,True,OK
msrest,0.6.21,msrest.polling.poller.NoPolling,class,True,OK
msrest,0.6.21,msrest.universal_http.requests.RequestsHTTPSender,class,True,OK
msrest,0.6.21,msrest.pipeline.requests.PipelineRequestsHTTPSender,class,True,OK
msrest,0.6.21,msrest.universal_http.async_requests.AsyncRequestsClientResponse,class,True,OK
msrest,0.6.21,msrest.universal_http.async_requests._MsrestStopIteration,class,True,OK
msrest,0.6.21,msrest.universal_http.requests._patch_redirect,function,True,OK
msrest,0.6.21,msrest.universal_http.async_requests.TrioAsyncRequestsClientResponse,class,False,FAIL: module 'msrest.universal_http.async_requests' has no attribute 'TrioAsyncRequestsClientResponse'
msrest,0.6.21,msrest.async_client.ServiceClientAsync,class,True,OK
msrest,0.6.21,msrest.universal_http.async_requests._msrest_next,function,True,OK
msrest,0.6.21,msrest.universal_http.async_requests.AsyncBasicRequestsHTTPSender,class,True,OK
msrest,0.6.21,msrest.universal_http.requests.RequestHTTPSenderConfiguration,class,True,OK
msrest,0.6.21,msrest.async_paging.AsyncPagedMixin,class,True,OK
msrest,0.6.21,msrest.universal_http.async_abc.AbstractAsyncContextManager,class,True,OK
msrest,0.6.21,msrest.universal_http.requests.HTTPRequestsClientResponse,class,True,OK
msrest,0.6.21,msrest.polling.async_poller.AsyncPollingMethod,class,False,FAIL: 'function' object has no attribute 'AsyncPollingMethod'
msrest,0.6.21,msrest.pipeline.universal.HTTPLogger,class,True,OK
msrest,0.6.21,msrest.pipeline.async_requests.AsyncRequestsCredentialsPolicy,class,True,OK
msrest,0.6.21,msrest.universal_http.requests.default_session_configuration_callback,function,True,OK
msrest,0.6.21,msrest.pipeline.async_abc._SansIOAsyncHTTPPolicyRunner,class,True,OK
msrest,0.6.21,msrest.universal_http.async_abc.AsyncHTTPSender,class,True,OK
msrest,0.6.21,msrest.pipeline.async_abc.AbstractAsyncContextManager,class,True,OK
msrest,0.6.21,msrest.universal_http.aiohttp.AioHttpClientResponse,class,False,FAIL: No module named 'aiohttp'
msrest,0.6.21,msrest.universal_http.aiohttp.AioHTTPSender,class,False,FAIL: No module named 'aiohttp'
msrest,0.6.21,msrest.universal_http.requests.ClientRetryPolicy,class,True,OK
msrest,0.6.21,msrest.pipeline.universal.HeadersPolicy,class,True,OK
msrest,0.6.21,msrest.polling.async_poller.AsyncNoPolling,class,False,FAIL: 'function' object has no attribute 'AsyncNoPolling'
msrest,0.6.21,msrest.pipeline.async_requests.AsyncPipelineRequestsHTTPSender,class,True,OK
msrest,0.6.21,msrest.pipeline.aiohttp.AioHTTPSender,class,False,FAIL: No module named 'aiohttp'
msrest,0.6.21,msrest.universal_http.async_requests.TrioStreamDownloadGenerator,class,False,FAIL: module 'msrest.universal_http.async_requests' has no attribute 'TrioStreamDownloadGenerator'
msrest,0.6.21,msrest.pipeline.requests.RequestsPatchSession,class,True,OK
msrest,0.6.21,msrest.pipeline.universal.UserAgentPolicy,class,True,OK
msrest,0.6.21,msrest.universal_http.requests.BasicRequestsHTTPSender,class,True,OK
msrest,0.6.21,msrest.universal_http.async_requests.AsyncTrioBasicRequestsHTTPSender,class,False,FAIL: module 'msrest.universal_http.async_requests' has no attribute 'AsyncTrioBasicRequestsHTTPSender'
msrest,0.6.21,msrest.pipeline.requests.RequestsContext,class,True,OK
msrest,0.6.21,msrest.universal_http.async_requests.AsyncTrioRequestsHTTPSender,class,False,FAIL: module 'msrest.universal_http.async_requests' has no attribute 'AsyncTrioRequestsHTTPSender'
msrest,0.6.21,msrest.universal_http.async_requests.StreamDownloadGenerator,class,True,OK
msrest,0.6.21,msrest.universal_http.async_requests.AsyncRequestsHTTPSender,class,True,OK
msrest,0.6.21,msrest.pipeline.async_abc.AsyncHTTPSender,class,True,OK
msrest,0.6.21,msrest.universal_http.async_abc.AsyncClientResponse,class,True,OK
msrest,0.6.21,msrest.universal_http.requests.RequestsClientResponse,class,True,OK
msrest,0.6.21,msrest.pipeline.async_abc.AsyncPipeline,class,True,OK
msrest,0.6.21,msrest.async_client.SDKClientAsync,class,True,OK
msrest,0.6.21,msrest.pipeline.async_abc.AsyncHTTPPolicy,class,True,OK
msrest,0.6.21,msrest.pipeline.requests.RequestsCredentialsPolicy,class,True,OK
msrest,0.6.21,msrest.polling.poller.LROPoller,class,True,OK
msrest,0.6.21,msrest.polling.poller.PollingMethod,class,True,OK
googleapis-common-protos,1.53.0,google.longrunning.operations_pb2_grpc.add_OperationsServicer_to_server,function,False,FAIL: No module named 'grpc'
googleapis-common-protos,1.53.0,google.longrunning.operations_pb2_grpc.Operations,class,False,FAIL: No module named 'grpc'
googleapis-common-protos,1.53.0,google.longrunning.operations_pb2_grpc.OperationsStub,class,False,FAIL: No module named 'grpc'
googleapis-common-protos,1.53.0,google.longrunning.operations_pb2_grpc.OperationsServicer,class,False,FAIL: No module named 'grpc'
scipy,1.7.3,scipy.stats.mstats_basic.friedmanchisquare,function,True,OK
scipy,1.7.3,scipy.optimize._lsq.trf.select_step,function,True,OK
scipy,1.7.3,scipy.special.tests.test_exponential_integrals.TestExpn,class,False,FAIL: No module named 'pytest'
scipy,1.7.3,scipy.ndimage.tests.test_datatypes.test_map_coordinates_dts,function,False,FAIL: No module named 'pytest'
scipy,1.7.3,scipy.stats._hypotests._somers_d,function,True,OK
scipy,1.7.3,scipy.optimize._tstutils.aps14_fp,function,True,OK
scipy,1.7.3,scipy.signal.lti_conversion._shape_or_none,function,True,OK
scipy,1.7.3,scipy.optimize.linesearch.LineSearchWarning,class,True,OK
